First operator; Second operator; Third operator; Left value; Right value; Expected result
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.16310307661356416; 0.40742555327301777; 0.0379129746051733
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.9101319542422679; -0.15390731749967346; 0.6161486690944314
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.15866317286132303; 0.888400795242398; 1.48183210521391
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.6919773650759731; 0.9344649457670939; 0.4849751613822417
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.2558921439252595; 0.5489055783118386; -0.2809212504935016
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.47088848025965935; 0.9010913447294251; 1.3027870645577837
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.8955200162248338; 0.27928756831096435; 0.15412442333807513
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.9369275011409719; 0.5998892551813486; 1.9893859036238157
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.942786707196003; 0.013571540268772386; -0.9420102346888045
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.9668741327127004; 0.7769461455143178; 0.03607264032122897
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6627402424328224; -0.32170370897319267; -0.20988935127205
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.28235869640378564; -0.11426784179405325; 0.06452903769968578
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.14795248645329462; 0.6363260321294337; 2.3646927773053705
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.433214014838603; 0.5054925573908164; -0.1467079177060951
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.18345983836102508; -0.8229341637574759; -0.1519407054917955
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.2868444957506635; -0.26021579246947724; 0.149282935554533
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.6159566839620731; -0.5015479998199437; -0.617863685633806
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.13257868160989505; -0.8122808776057309; -0.10175299159168666
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.24188784767167149; 0.08776155432845867; 0.003271862849025862
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.1381313675501501; 0.1326487972119359; 0.2707246554177675
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5836422767281133; 0.5296878175581994; 0.016679924139099467
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.27927340500854125; 0.7359236967775278; 2.7726464004420075
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.5416115595786175; 0.8359815438755374; 2.7551862069083097
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.358438309548484; 0.47547302335234165; 1.3260164134751817
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5517522517383626; 0.5990528557484136; 0.6610575241389675
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6404614458427214; 0.3724715210469536; 0.06392997442979877
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.8476254704066493; 0.8117250284932214; 2.1176388407784765
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.31636244562182614; 0.6520943847008533; 2.7399693477996934
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.8445492466498861; -0.3439721018045523; 0.5810027588952251
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7509068924114364; -0.834380710542447; -0.9932496243047952
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.7969259047690169; 0.717787779830471; 3.029427369198976
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.01090033937991186; 0.5713508657970476; 0.8419710290735707
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.23454849726974558; -0.7649127122648989; 0.9989227093644545
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.30008476994252486; 0.014499297665351518; 0.44650856729213056
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.03518463643550307; 0.9282926809664904; -0.029170373865218695
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6575300172922418; -0.8816870714961991; 0.12995185017354474
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.269554325740883; -0.5458667681021474; -0.1199816701887082
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.4641334771229879; -0.457466438881434; -0.19567915277741194
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.6247804015570533; -0.18176427170935883; 0.2271255093345971
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5348119965841835; 0.5899872824654264; 0.09956061750987187
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5040970937608744; -0.8804574218895074; -0.8876720551093855
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.8797464650082174; 0.5814669439191189; 3.400975611755748
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8572892787535407; 0.7987256993745373; 3.312029956256156
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.8328455549934466; 0.7112516765045749; 1.5393021759985555
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.3439940720185566; -0.507161355548315; -0.1484930013565633
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.3816434387018308; 0.6636026244555893; 1.2985056506862107
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.022994970851253793; 0.689664999157604; 0.011301950855464963
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6268914798961409; 0.05542561723452688; 0.019856065551091148
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5881080017839353; 0.38360826824281635; -0.4089994670822379
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.9361258040019986; 0.7071253187050783; 1.197114030079768
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.9146810496881701; 0.994402277090749; -0.829839691219094
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.615633250046022; 0.7852174526458127; 2.3404684581804873
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.75797092036172; 0.5335133883176324; 0.6474388615325728
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.27667273077204846; -0.6487036704581952; 0.8563214839538369
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8892431411827062; 0.7285195729256273; 2.444361507390792
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.6599689495816128; -0.09527950816738806; 0.50152374588601
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.37344000020754553; -0.36345437506290534; 0.5430133203052281
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5744651783434154; 0.021146439247642812; 0.006721656833958468
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.4471880137034199; 0.7657748535894966; -0.02385849583463745
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.195967422378867; -0.9288102258801163; 1.2651247580230092
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.8778847771061786; 0.004544103575878866; 1.065340243654669
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.47356042169221335; 0.8942243137105168; 0.6918604963848228
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.7289591238738997; 0.6593535307241372; 1.3865666548418498
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.1208803563706966; 0.2224109637827898; 0.7498774913486765
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.6274655516448899; 0.703876592495764; 0.7203892153787615
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.06175539289528742; 0.5714388463849809; 0.001245343903188758
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.5873526569656309; 0.42371602174443157; -0.4977414623409978
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.14263180352087024; 0.650217211788807; 2.1762598485039004
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.0811438035447698; -0.11815075413284748; -0.1897073560955951
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7529486620641206; 0.18772510194522218; 0.07989286048878977
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.7907035995259455; -0.4855811669335397; -0.07882834396395305
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.25752387555128453; 0.32812749451837186; 0.0912854118524353
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.16461901826999048; -0.5957362104286523; -0.07456766478702584
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.5788673969835743; 0.6236299207327649; 1.9115348112351718
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.19142395779054722; 0.8443238413642551; 0.16740150691838315
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.21502859851168443; 0.9794619541380685; 0.9178503827832172
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.9260427324376532; -0.7441112003297159; -0.1253651562219325
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.3897500686665314; -0.6492819341915168; 0.0656765313696787
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.3177366573364788; 0.8399447255768471; 2.6378477105280265
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.9017602866962533; -0.34449080483240313; -0.17311472073619588
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.9891963689954721; 0.7020422719367838; 2.6541613369853057
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.8105752093286638; 0.7181021716757521; 2.6717131751079473
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.6914318672207647; -0.6765197595271604; -0.6398830670744097
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.003918706287617368; 0.055411072435361586; 1.091778616505391
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7736756079624396; 0.7052039698329766; -0.6140707482275171
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.6713410695709834; -0.796520965952908; -1.069474474437076
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.8370357051853783; 0.14580892097670128; 1.2744997370133524
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.709425711176956; 0.6933811657300779; 1.885759044425181
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.3268962410864722; 0.5297776657375162; -0.03513547733593418
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.921312317229628; -0.7132197440792294; -0.4490055619611585
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.8803570574266502; 0.26980745236444426; 1.3228783995829885
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.899502853417149; -0.8650169022172447; -3.5290395112687873
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.3939664894881798; 0.6210113836216302; 1.684465055166038
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.3688131938806627; 0.8379651817113911; 2.467958105305933
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.1573839679822544; 0.9731956160349569; 0.6626462603781864
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.5196851298454974; -0.004587963880236412; -0.0012500225573724732
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.3948582713604787; 0.37303810561956374; 0.5896648457790754
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.0352706484450398; 0.711131210261239; 1.0631481856963159
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.36497891970826024; -0.7811053499204115; -0.3267337110384855
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.7546468897379395; -0.13364361512555867; 0.20170747697567418
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.8778376292493792; -0.13691371743050884; -0.12196094816923088
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.39698137847562975; 0.704358099844979; 1.3809565277375437
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.6691384098833919; 0.1558819699724403; 1.3171343292869448
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.09410889040587511; 0.53548954104035; 0.19481687875451234
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.09805307611231151; 0.9754958631536259; 1.3964565892610181
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.9954324409364566; -0.33933039682617716; -0.22161846679806302
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6318078508124163; -0.7898896082862932; 0.2490593422959229
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.3143841121697015; -0.6331198346097111; -0.7484611296786103
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.10461108668597885; 0.806647688708741; 0.1687685825771092
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.4753777280881968; -0.34484664890496775; -0.32786483299054325
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.7535058852971928; -0.3169156116552907; 0.1977924951170809
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.9498124367688168; 0.014828159140224395; 1.1657452134563364
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.9831458744622346; 0.27264285846894865; -0.9785507174986237
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.25309886234846246; 0.5838324685494307; 1.060541493205479
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.6077096336310948; 0.8568174987534058; 2.4203529762284677
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.31536231025052563; 0.7024869743388191; -0.08576279098464201
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.11575519993637617; -0.4703425219663897; -0.4090319146988124
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7822670432131023; 0.5976926797449951; 0.218607944843976
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.23044673093528778; 0.2527352772393008; 0.47485992852877085
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.5695064809721284; -0.4782102500177685; -0.2853391942427211
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8084695618712219; -0.45542023827184774; 0.7060986471987483
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.7898873161843005; -0.024808067895765396; 1.5301584965770703
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.07998119436431672; 0.15499551975374337; 1.6449974714636704
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.48550356794277705; -0.08126589816189056; -0.015949150171426226
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.6090723217778979; -0.35643194505428544; -0.20960405591332365
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.11492087198109768; 0.6736924432744746; 1.117543142586754
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.013060989111940646; 0.4887673859439845; 1.6268073829992198
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.9248789580526642; 0.19117988623687632; 0.19733957618999562
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.1739577015208018; 0.9835284896533476; 1.9847524250803135
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.4327612389920157; -0.6399076104028119; 0.042909619188659515
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.2817754282887923; -0.7438152907681628; 0.043927495318190166
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.4432764235394817; 0.36647453988135914; 2.027319608867436
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.1025844246060621; 0.32803885136620203; 0.384561568574137
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.7428566865239781; 0.2189048556506883; 1.383949840792547
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.951946512024672; 0.7449497637673681; 0.14679222617424642
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.0878782301182286; -0.6781571960743187; 0.4882427844134582
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.224701002129708; 0.11135622223406871; 0.0028360966168815244
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.28346905959710345; 0.9385739991389135; 1.7672751022537676
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.922094689340158; 0.7804711130516722; 2.422234070920179
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.24665355519566545; 0.8143599545268043; 0.36684162133812215
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.6107104693605605; 0.3973432810482549; 1.6544930804790736
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.06611196164287247; 0.6076180917367255; 1.2185725080077139
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.24297531395846428; 0.6426883194239539; 1.1465834175807903
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.74620247312677; 0.6007232107527067; 1.7951868294078004
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.16474485422614338; 0.7234543220601557; 0.014205154049411566
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.4290967254528171; 0.386481246023332; 0.1352536867903123
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6478158542699488; 0.07180174194266331; 0.766131903007269
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.7674948257396397; -0.7531489126098838; -0.563691980309766
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.7158908197014577; -0.9050757392068136; 1.6098887077468038
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.1837617627035142; 0.9532704405221548; 1.603878379489975
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.2266257194933079; 0.6688891361835698; 0.022978764622960574
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.8728479906655764; 0.06514074334937625; 2.378980376038078
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.7928581837759137; 0.8095021346607549; 2.6038082951589514
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.09934267375961547; 0.7129912864953649; 1.1674356389263956
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5487823541141965; -0.7230204864769871; -0.8750219559495511
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.31095007021255494; 0.2726888757034378; 1.0551543924754732
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.30213238892211414; 0.23136430532425734; 0.9947996737665656
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8460836089459143; 0.18861010692922764; 0.02546575085263858
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.22203178542263768; -0.27872891502712815; 0.49754066628724103
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.9666748098031257; 0.032591330716728706; 9.925787878068695E-4
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.037391364833258445; 0.8807593844607595; 1.6867360392550022
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.8813902902819437; 0.7325585721149348; 2.604830930432178
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.6505928753638552; 0.7572516826754374; -0.05254679994805174
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.8180892995649793; -0.38460011404219197; -2.4053788272143426
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.9941224418884507; -0.51674999738809; -1.027425538498597
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.2795312186217205; -0.7500508140423656; 1.0600391619847112
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.9846452444131124; 0.4021928222595714; 2.022496913302992
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7206624692066759; 0.12539785965100037; -0.6856341407249976
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.3736055842560726; 0.982522116416332; 2.958583076587221
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.9242567982881802; 0.7630939939077583; 3.096179476078759
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.3098789212036859; 0.47487997484326705; 2.4915661007950334
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.12595900142412653; -0.9347573457494587; -1.6175966886506643
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.31269040534539116; 0.9100690621344649; 0.31280879285794794
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6228529110163559; 0.8201775320955658; 0.7371720490718039
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.9491844923802466; 0.8968746106082637; 2.7173951519707327
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.027392395259043356; 0.7585840752216453; 1.0307038767192904
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.2969719874100314; 0.7922164276745434; 1.1863314035544479
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.7726300493283802; 0.5302981891700174; -0.6520561762155441
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.4409828683333332; 0.9199260811642702; 2.20901812639392
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.27788125491137006; 0.12201517354342717; 0.013558780148190515
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.9573731416085844; -0.0826899518341917; 0.7650706824739063
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.2730577587771914; -0.2290955448578531; -1.004306607270089
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5672267221589389; 0.17557909557497187; 1.7237236643196736
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.27736586529431784; 0.17915979630790702; 0.5062184735311213
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.39431359896877227; 0.34988147595367614; 0.019033795990065685
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7112951048006886; 0.9376366065655615; 0.4448040660489868
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.24978951937957716; 0.27249703760012234; 0.5903534610341926
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.3412420199286308; 0.25505212982480896; 0.09479677215398474
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.9113563419563513; 0.3983265363508832; 2.0768702366041296
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.027376915603926966; -0.5753824580079459; 0.008632291257129165
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.5897084369154988; 0.5881441425020373; 0.4085188067561609
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.15649688884560953; -0.7209660009716259; 0.3186253785443332
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.11262271801381263; 0.8682835979119574; 2.2515865046113346
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.2947175677805882; 0.157831374946672; 0.49906462167100946
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.7514158568498133; 0.9967833178856838; 2.7314705395916836
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.09203918304305203; 0.4622883755427354; 0.041837976552410755
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6918276167681954; -0.18597357396644454; 1.0117080856035017
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.39797261155048913; 0.3265521716876152; 1.211688233095858
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.861850705924522; 0.7703543677633413; 2.555155630240838
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.49796584656494325; 0.7661772522489703; 0.14556522028492783
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.8012867525202414; 0.6713099161879184; -0.2599536726646461
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.23260026033079528; 0.43569955748091393; 0.7696436483077821
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.7165246178764775; -0.3263632335287594; 0.7803227686954362
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.23868300663705333; 0.43096634498902286; 1.1390457718344362
