First operator; Second operator; Third operator; Left value; Right value; Expected result
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.01931572786634339; -0.03191364583073164; 3.7999247673041545E-7
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.4343285795254934; 0.03343975413477174; 0.012227643417877148
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.9908282060283564; 0.9753011598948864; -0.031054092266940003
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.2372185140412464; 0.43892958679386895; 1.394859052394754
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.8454909631790228; 0.4714420309765992; 2.41490577144536
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.25949540714579933; -0.8365726493764911; 0.3330181435005805
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.3186999428711792; -0.783198162234491; 0.06230276063996318
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.544490201940462; -0.2502359733057371; -0.6584751396081903
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.9974021817054877; -0.4132273758916385; -2.8212591151942523
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.39408014727435026; 0.5898777027705577; 2.1733833302490577
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.8933219086611137; -0.7093826384503612; -0.11656361277373606
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.07015420627081514; 0.5652809719542917; 0.45546992777602835
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.7917121164065055; 0.9188367605167742; 1.7058185088699591
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.6788898411115112; 0.3296408107234956; 1.655473356580436
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; -0.30321335911963576; 0.4678965057744715; 0.8116234266082658
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5330136002953056; 0.1958741770993624; -0.4415430235365547
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6509981082399787; 0.8523686396054697; 2.0582571197516932
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.02323340506779381; -0.8945327239829102; 0.8422946676327134
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8574659055695513; 0.4768547385365107; 0.6609821830134948
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.058744491073293714; 0.967597472309706; 2.4520759078266283
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.007535053596671615; 0.6450004837920229; 2.3620700465067264E-5
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.054923109162489325; -0.637343119709048; -1.1648400210931174
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.4234240968827412; -0.012570546266235327; 0.40553087841640245
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.2837582575502653; 0.40766407140134175; -0.014333182504548653
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.06971496325265814; -0.679309312534103; 0.028869183677539306
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.497496386266139; 0.1213153842118122; -0.4365349672981916
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.6469534299228221; -0.8108976147051852; -0.6885571779321177
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.9023224062437825; -0.4928798131342855; -0.8894729979526288
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.14316231826116166; -0.36767772051349934; -0.026889390989934855
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.519030108485905; -0.48646522529692904; -0.008222310569251727
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.659323961006032; 0.503920610453316; -0.4876502834693739
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.24152374912303243; 0.7439550810870184; 0.252437243339105
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.3553640898915946; -0.6820176623371075; -0.795017166362283
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.924461392417913; 0.21713430774555142; 2.5690615781933435
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.026893475227038888; 0.6984664414755846; 0.9887360689653133
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.4015043272086991; 0.2584209590031392; 1.8809994737799471
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7161290276232011; -0.13307133979185948; -0.0555632106998619
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.6314155438115103; 0.5462745609584159; -0.6898524979559044
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.11269223589066435; -0.22407989579599108; -0.6735442633733109
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.7981066483134358; 0.8295206995019404; 1.077564151000287
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.28328415712248045; -0.5972750128870195; 0.3383970971920359
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.3037790749578728; -0.29174084145294743; -0.07658652943908242
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.283012788301338; -0.820351720067455; 0.46434005536817835
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8434456446182688; 0.3380986940513051; 0.42771060420970997
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.04621056925597977; 0.37449947623054225; 1.297243300983315
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.7935749429088683; 0.7250542900747452; 1.9908680643683185
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.847627842775462; 0.179482767106679; 0.20451774478716517
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8856146141330754; 0.9755215776009019; 1.7278723310510233
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.1661564994868714; 0.7899519003459874; 1.9122167996657176
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.014348399212381846; 0.5730184703507903; 0.8849865363686196
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.8849735080370082; -0.8569120337342586; -0.9835410931983328
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.12355573554044508; 0.4622928377400888; 0.6774742043992874
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.7966337892167361; 0.04120274362446885; 1.2001816599213764
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5771788889168099; -0.998399131446708; -1.152509802767838
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.33015641369602466; 0.2083826352591147; 1.5696209070751268
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.9064369161276318; 0.5224635096692185; 2.5883478744102395
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.009711115231116008; 0.5146848948920764; 1.4483038495056102
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.09280124343390961; 0.06452550685804659; 1.1440744118630592
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.19554971136397103; -0.05774719971301612; -0.0015561277296033927
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.03031042580596721; 0.8860310706418584; 0.8396817381122403
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.7403732304874415; 0.4100797483755205; 1.7760913179305917
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.06576344621900065; 0.0321250707483709; 0.9729308937463486
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.8662020282070158; 0.5954815404246554; 0.13963960875115772
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7138117395298511; -0.35230988027566146; 1.1366153082167298
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.8991934899813796; -0.3922929623937732; 1.4239389419320008
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.5801399837132302; -0.5992007056900093; -0.03812144395355821
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.726646519627411; -0.16394601316007607; 0.44356970659777595
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.39571996765294615; 0.3583476774892582; 0.02010875199773978
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.3415222006168759; 0.9145400877186411; 1.568398031645538
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.23152293036574245; 0.3896239470491143; 0.06789413872189402
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7154996672451712; -0.5903691354236238; -0.5516106305283591
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.07752877192569807; -0.3507922292264536; -0.3004599480337604
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.6049290727414736; 0.35710838539430023; 1.4456202414772426
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.6194846383459973; 0.5286601559656747; 2.3020287628863096
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.938995980237425; -0.17279044549706057; 1.532411069480729
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.03300006143293488; 0.9785874674395392; 2.1641580256998334
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.5431924935048755; -0.44508668749544444; -0.4835354952129515
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.9531028981949445; 0.4801380005167548; 2.12681071902877
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.5888185906321655; 0.8040409945577223; 2.3177580289469697
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.08456952797441564; 0.8910102193365328; 0.6503465886846095
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.29782495550147137; -0.04655930788124407; 0.5025312952404546
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.37136807882609113; 0.6852408975147313; 0.365731868904764
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.4913893942614398; 0.6342477029627687; 0.4666799605109915
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.48039230451167514; 0.05991849621321599; 0.291935761379973
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.22360715635358486; 0.8360740375375066; 2.774484052273336
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.7263543578123619; 0.6120874814294639; 2.0792168622971916
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5556104134892081; 0.7007192847908792; 2.3788287731123
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.04037408997715741; 0.6887465463907754; 0.7569281514033703
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.6972076628411705; 0.020411935662794534; -0.6910270851358973
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.14257529343349096; 0.7179608950583827; 1.7210723769837473
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.1996343982759896; 0.47072914859138937; 2.128757096136581
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.4415803918416208; 0.041323343157867676; 0.8860441718294204
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.9504731269944562; 0.7519168003589383; 2.556730188577652
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.05995687085373613; -0.7880159238353945; 0.43472735812730406
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.1600065876407104; 0.8726685546835464; -0.09951092717143775
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.672667606421373; 0.6320530315500412; 1.3040883403575676
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.7523777847184532; 0.2520487087080807; 2.172442258916841
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.473081009322855; -0.8673160838684144; -0.8045458429039749
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.42579517431065317; -0.762067379764533; -0.6725444109077596
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.0857762156738171; -0.47336417612001425; 0.0016486350897223431
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.6287906284556299; 0.6691921256239608; -0.8415634744572983
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.004253578819328752; 0.7087605287544219; 9.0888307551748E-6
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7747630393912666; 0.6459629938761831; 0.2504684717301691
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.7813616145258377; -0.12528343518667784; 0.43043857740498687
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.8521582580358198; 0.675402464890799; 3.0448606773910516
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.24222675576304953; 0.9289063475303936; 1.373359183534688
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.3981928275450668; 0.44680046752540825; 1.0229060365828753
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.5209392805508228; 0.4665801532740894; 0.9751946321818753
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5785750447685578; 0.21150670990391296; 1.2386832467958593
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.3614251823415764; 0.9696511840889299; 2.5150634542267656
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.8307174654583951; 0.15509582609633688; 0.08704764032150329
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.470392477278063; -0.22502733827873356; 0.21170233421644433
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.21763299915028544; 0.11487042024458671; 0.8304365053711373
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.44379934615426175; 0.11585699931340154; 0.9748555725493995
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.2170616893268289; 0.8700382278401393; 1.5875091621723096
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.5840039691779926; 0.9858876483014247; -0.17387862064815673
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.04265314991429947; 0.7836317921867064; 2.089742746481577
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.5744319139166159; 0.3837243539070896; 0.21120017250294057
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.9958623029467566; -0.9417530652984876; -3.8752307364904883
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.36054031483416127; -0.7423603176177296; 0.10219443784324674
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.38423515948879605; 0.13256261609993847; 0.002594396426535388
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.6586228762908282; 0.4517297917312879; 2.201259767158092
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.18610513955607288; 0.5667485872096978; 0.011124938691032997
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.9126570018875066; -0.15602689854755258; 0.28479808288443104
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.4897584419416863; 0.7693117421950135; -0.09722361997154677
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.47065434991287813; 0.17110925292331736; 1.3324478668459045
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.3189847624778088; -0.39481398866778705; -0.08989556231868912
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.8913747473963074; 0.3587661107778397; 0.10226887488007098
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.6209418095589307; 0.8579715276951139; 0.787891661571506
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.5736861749989457; 0.10891635503129637; 1.076165245887284
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.22863831262471734; 0.3754282143522849; 1.0701971566021602
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.12912801520691386; 0.17017888454064178; 0.08958462023649333
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.07194412696060049; 0.4067113988458071; 0.30550677537032045
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.2589604005707471; -0.643319663295761; -0.1503147316160557
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8476275004123079; 0.3515114913403372; 2.712689915285381
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.13392262225756402; 0.9979942796544163; 2.496867937520436
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6733336508329346; -0.6919150481641034; -0.03716279466233763
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7615104885760575; 0.5092213815735238; -0.6400665300779629
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.8603914200950502; 0.7043044121278881; 0.09458521070756849
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.10379364097585975; -0.13447754974937087; -0.044641823291510646
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.2782607831755075; 0.722775013876916; 0.8969279601419033
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.36729115534374235; 0.8812808125210381; 0.6473732956262481
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.3961057972517563; -0.8341763960057547; -0.8998600868690547
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.6436671060435399; -0.7108370907652122; 0.030733119582984216
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.7509129603858917; 0.2400425183970405; -0.6911214800968578
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.4505970642005339; 0.39924569045953584; 0.35979787203156394
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.44968111141104816; 0.5990181086497963; 2.4932444872501285
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.11697391000185142; -0.5496575759579183; -0.4969792617780042
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.3702481240509863; -0.63056739910227; -0.23365679385726398
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6748675274702438; 0.45292640508073356; 2.622295216761175
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.31703195578318577; -0.831604150222186; -0.5272901803647078
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.9393912134535309; -0.44755620680470365; -0.20678237293848964
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.7590643132406176; -0.19791125732218218; 0.9158022426539962
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.7229106201537041; 0.7711994334808938; 2.0613590647491176
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.09288496281328151; 0.8097033991398286; 1.0872629511099723
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleProductOfTwo; 0.8715056387714395; 0.853787895796744; 1.382168416409728
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; -0.7151022746349156; -0.8774875002505513; 1.58428950308064
DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.8106678553638096; 0.32075485700038353; 2.4221669569863593
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.021405247809477945; -0.6515667170695418; -0.027893894086563092
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.4552631449111011; 0.3609995751423847; 2.091827027881171
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.5372093613312361; 0.8878236058606019; 3.1002225619687387
DoubleSumSqrtsOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.7640387821826842; 0.5053399681442785; 2.3856213470598115
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.4484697815560048; 0.48328705151546614; 0.06963453991892266
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.1065821004534544; 0.5789582715602279; 0.9447523422135471
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.917812857607091; 0.5109119537499429; 2.3905855444698347
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.002526502593447111; -0.27328511268275113; -0.2751211597302548
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.6489318989335024; 0.7627090703897008; 3.0905362286257203
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6881502396269579; 0.832378768039796; 0.9977609903348628
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.8056093706883016; -0.3944284104068727; -0.6355104469789358
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.6324631396805516; 0.9485665318945207; 2.1809630385329726
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.004831858316062476; 0.11198231424611627; 0.6589884493805865
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.20963005118845213; -0.6055312124628514; -0.5228387003391922
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.9330875851883775; 0.1005777982624323; -0.926357681830202
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.1342941206394308; 0.8139908325408138; 0.1036609949693763
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.37551767990804197; -0.478668147467592; -1.708371654751268
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6674330007958926; 0.7963264823710363; 0.9085033388136449
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.8986155107760643; 0.7463223019946503; 3.289875625541429
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; -0.48131411758943643; 0.6363633486117173; 0.7875258243950629
DoubleSumOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.33411719127836714; 0.3705858114842391; 1.9288631256513598
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.6819447075516922; 0.8680343574872174; 1.183902872122883
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.09951386693504216; -0.728041634150782; -0.7551052627817726
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.1144749817078008; -0.15792312530522734; 7.854662664560662E-4
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.32233405741378096; -0.6095501207182468; 0.056431857006468036
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; -0.49787810663059173; 0.46718416041766875; 9.421183341218092E-4
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.1474006331962847; -0.2326932442819334; -0.34579474593056336
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.14528865054832152; 0.2797263968763102; 0.2688754926559773
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumSqrtsOfTwo; 0.41817254631927003; -0.19696439395177556; 0.940655414841151
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.4659084305922372; -0.14627296568681802; 0.2514856570242016
DoubleProductOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.9479716088447774; -0.17590340383610292; -0.33350286547156616
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; -0.7184102221354194; -0.22209373552757827; 0.025457609710640105
DoubleSumOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.6081435697991464; 0.42058718989779553; 0.26312607395008203
DoubleProductOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.18582375642672755; 0.7642109107018709; 0.13491303805085855
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; 0.7525943369596664; 0.6356377141958347; 2.143168205510288
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.3005683442468623; 0.5121743806831849; 0.02369857211775274
DoubleSumSqrtsOfTwo; DoubleProductOfTwo; DoubleSumSqrtsOfTwo; 0.9313802129045394; 0.19206781993097954; 1.6075765012572378
DoubleSumOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.12404268935616325; 0.8024024708290136; 1.8528903203703537
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumSqrtsOfTwo; 0.416642966897806; 0.39066601257418987; 1.5306152325183655
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; -0.8166909347766853; -0.03625558352785774; -0.8233369119023027
DoubleProductOfTwo; DoubleProductOfTwo; DoubleProductOfTwo; 0.007809144568118986; -0.8642097447564425; 4.554547584927336E-5
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.7810683146385247; 0.04493224787481065; -0.7712312218842128
DoubleProductOfTwo; DoubleSumSqrtsOfTwo; DoubleSumOfTwo; 0.7317355352220511; 0.38922293259774743; 1.764101005441896
DoubleSumOfTwo; DoubleProductOfTwo; DoubleSumOfTwo; -0.8818267094210692; 0.28660418681441135; -0.8479577495715116
DoubleProductOfTwo; DoubleSumOfTwo; DoubleSumOfTwo; 0.7472137603584825; 0.10566222392115088; 0.9318282519435965
DoubleSumOfTwo; DoubleSumOfTwo; DoubleProductOfTwo; 0.5503091670995619; -0.16405543905273867; 0.14919194243006928
